,tweet_id,text,rating_numerator,rating_denominator,type,Year,Month,Date,Day_of_Week,Time,Hour,dog_name
1670,682406705142087680,This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,7,10,pupper,2015,December,2015-12-31,Thursday,03:43:31,3,Patrick
1671,682393905736888321,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,11,10,Unkown,2015,December,2015-12-31,Thursday,02:52:40,2,Kreg
1672,682389078323662849,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",9,10,Unkown,2015,December,2015-12-31,Thursday,02:33:29,2,Brody
1673,682303737705140231,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,9,10,Unkown,2015,December,2015-12-30,Wednesday,20:54:22,20,Todo
1674,682259524040966145,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,9,10,Unkown,2015,December,2015-12-30,Wednesday,17:58:40,17,Jax
1675,682242692827447297,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,11,10,Unkown,2015,December,2015-12-30,Wednesday,16:51:48,16,Samson
1676,682088079302213632,I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,12,10,Unkown,2015,December,2015-12-30,Wednesday,06:37:25,6,None
1677,682059653698686977,This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4,11,10,Unkown,2015,December,2015-12-30,Wednesday,04:44:28,4,Tess
1678,682047327939461121,We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT,10,10,Unkown,2015,December,2015-12-30,Wednesday,03:55:29,3,None
1679,682032003584274432,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,11,10,Unkown,2015,December,2015-12-30,Wednesday,02:54:35,2,Ulysses
1680,682003177596559360,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,5,10,Unkown,2015,December,2015-12-30,Wednesday,01:00:03,1,None
1681,681981167097122816,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,12,10,Unkown,2015,December,2015-12-29,Tuesday,23:32:35,23,Jimothy
1682,681891461017812993,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,10,10,pupper,2015,December,2015-12-29,Tuesday,17:36:07,17,Charlie
1683,681694085539872773,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,11,10,pupper,2015,December,2015-12-29,Tuesday,04:31:49,4,Bo
1684,681679526984871937,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,7,10,pupper,2015,December,2015-12-29,Tuesday,03:33:58,3,None
1685,681654059175129088,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,12,10,pupper,2015,December,2015-12-29,Tuesday,01:52:46,1,Toffee
1686,681610798867845120,*collapses* 12/10 https://t.co/C7M8mnzHIK,12,10,Unkown,2015,December,2015-12-28,Monday,23:00:52,23,None
1687,681579835668455424,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,8,10,Unkown,2015,December,2015-12-28,Monday,20:57:50,20,Apollo
1688,681523177663676416,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,12,10,Unkown,2015,December,2015-12-28,Monday,17:12:42,17,Carly
1689,681340665377193984,I've been told there's a slight possibility he's checking his mirror. We'll bump to 9.5/10. Still a menace,5,10,Unkown,2015,December,2015-12-28,Monday,05:07:27,5,None
1690,681339448655802368,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,9,10,Unkown,2015,December,2015-12-28,Monday,05:02:37,5,Asher
1691,681320187870711809,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,11,10,Unkown,2015,December,2015-12-28,Monday,03:46:05,3,Glacier
1692,681302363064414209,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p,3,10,Unkown,2015,December,2015-12-28,Monday,02:35:15,2,Chuck
1693,681297372102656000,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",12,10,Unkown,2015,December,2015-12-28,Monday,02:15:26,2,actually
1694,681281657291280384,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,11,10,Unkown,2015,December,2015-12-28,Monday,01:12:59,1,Sarge
1695,681261549936340994,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,9,10,Unkown,2015,December,2015-12-27,Sunday,23:53:05,23,Panda
1696,681242418453299201,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy,10,10,Unkown,2015,December,2015-12-27,Sunday,22:37:04,22,Champ
1697,681231109724700672,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,11,10,pupper,2015,December,2015-12-27,Sunday,21:52:07,21,None
1698,681193455364796417,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,11,10,Unkown,2015,December,2015-12-27,Sunday,19:22:30,19,Aspen
1699,680970795137544192,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,9,10,Unkown,2015,December,2015-12-27,Sunday,04:37:44,4,None
1700,680959110691590145,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,9,10,Unkown,2015,December,2015-12-27,Sunday,03:51:18,3,Ozzie
1701,680940246314430465,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,4,10,Unkown,2015,December,2015-12-27,Sunday,02:36:20,2,Alice
1702,680934982542561280,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,10,10,Unkown,2015,December,2015-12-27,Sunday,02:15:25,2,Sadie
1703,680913438424612864,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,11,10,Unkown,2015,December,2015-12-27,Sunday,00:49:49,0,Griswold
1704,680889648562991104,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,9,10,Unkown,2015,December,2015-12-26,Saturday,23:15:17,23,Cheesy
1705,680836378243002368,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,12,10,pupper,2015,December,2015-12-26,Saturday,19:43:36,19,Ellie
1706,680805554198020098,This guy's dog broke. So sad. 9/10 would still pet https://t.co/BYiXJDEzv7,9,10,Unkown,2015,December,2015-12-26,Saturday,17:41:07,17,None
1707,680801747103793152,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,10,10,Unkown,2015,December,2015-12-26,Saturday,17:25:59,17,None
1708,680798457301471234,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD,6,10,Unkown,2015,December,2015-12-26,Saturday,17:12:55,17,Moofasa
1709,680609293079592961,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,9,10,Unkown,2015,December,2015-12-26,Saturday,04:41:15,4,Brody
1710,680583894916304897,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg,8,10,pupper,2015,December,2015-12-26,Saturday,03:00:19,3,Penny
1711,680497766108381184,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,12,10,Unkown,2015,December,2015-12-25,Friday,21:18:05,21,Percy
1712,680494726643068929,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,26,10,pupper,2015,December,2015-12-25,Friday,21:06:00,21,None
1713,680473011644985345,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",10,10,pupper,2015,December,2015-12-25,Friday,19:39:43,19,Hector
1714,680440374763077632,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He,11,10,Unkown,2015,December,2015-12-25,Friday,17:30:01,17,None
1715,680221482581123072,This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg,10,10,Unkown,2015,December,2015-12-25,Friday,03:00:14,3,CeCe
1716,680206703334408192,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm,12,10,Unkown,2015,December,2015-12-25,Friday,02:01:30,2,Toby
1717,680191257256136705,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,11,10,pupper,2015,December,2015-12-25,Friday,01:00:07,1,None
1718,680176173301628928,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,10,10,pupper,2015,December,2015-12-25,Friday,00:00:11,0,None
1719,680161097740095489,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,12,10,Unkown,2015,December,2015-12-24,Thursday,23:00:17,23,Goliath
1720,680145970311643136,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,10,10,pupper,2015,December,2015-12-24,Thursday,22:00:10,22,Kawhi
1721,680130881361686529,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,10,10,Unkown,2015,December,2015-12-24,Thursday,21:00:12,21,Reggie
1722,680115823365742593,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,9,10,Unkown,2015,December,2015-12-24,Thursday,20:00:22,20,Ozzy
1723,680100725817409536,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,11,10,pupper,2015,December,2015-12-24,Thursday,19:00:23,19,None
1724,680085611152338944,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE,12,10,Unkown,2015,December,2015-12-24,Thursday,18:00:19,18,by
1725,680070545539371008,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,9,10,Unkown,2015,December,2015-12-24,Thursday,17:00:27,17,Emmie
1726,680055455951884288,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh",10,10,Unkown,2015,December,2015-12-24,Thursday,16:00:30,16,Sammy
1727,679877062409191424,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ,5,10,Unkown,2015,December,2015-12-24,Thursday,04:11:37,4,Penelope
1728,679872969355714560,This is Rocco. He's in a very intense game of freeze tag. Currently waiting to be unfrozen 10/10 https://t.co/xZXUKVXJ7l,10,10,Unkown,2015,December,2015-12-24,Thursday,03:55:21,3,Rocco
1729,679862121895714818,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",11,10,Unkown,2015,December,2015-12-24,Thursday,03:12:15,3,None
1730,679854723806179328,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,7,10,Unkown,2015,December,2015-12-24,Thursday,02:42:51,2,Bruce
1731,679844490799091713,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,10,10,Unkown,2015,December,2015-12-24,Thursday,02:02:12,2,Willie
1732,679828447187857408,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,13,10,pupper,2015,December,2015-12-24,Thursday,00:58:27,0,None
1733,679777920601223168,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,10,10,pupper,2015,December,2015-12-23,Wednesday,21:37:40,21,Rinna
1734,679736210798047232,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,9,10,Unkown,2015,December,2015-12-23,Wednesday,18:51:56,18,None
1735,679729593985699840,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,8,10,Unkown,2015,December,2015-12-23,Wednesday,18:25:38,18,Hunter
1736,679722016581222400,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,8,10,Unkown,2015,December,2015-12-23,Wednesday,17:55:32,17,Mike
1737,679530280114372609,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,7,10,Unkown,2015,December,2015-12-23,Wednesday,05:13:38,5,a
1738,679527802031484928,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,11,10,pupper,2015,December,2015-12-23,Wednesday,05:03:47,5,None
1739,679511351870550016,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,7,10,Unkown,2015,December,2015-12-23,Wednesday,03:58:25,3,William
1740,679503373272485890,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,8,10,pupper,2015,December,2015-12-23,Wednesday,03:26:43,3,Dwight
1741,679475951516934144,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,9,10,Unkown,2015,December,2015-12-23,Wednesday,01:37:45,1,Evy
1742,679462823135686656,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,11,10,Unkown,2015,December,2015-12-23,Wednesday,00:45:35,0,Hurley
1743,679405845277462528,Crazy unseen footage from Jurassic Park. 10/10 for both dinosaur puppers https://t.co/L8wt2IpwxO,10,10,pupper,2015,December,2015-12-22,Tuesday,20:59:10,20,None
1744,679158373988876288,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,11,10,Unkown,2015,December,2015-12-22,Tuesday,04:35:49,4,Rubio
1745,679148763231985668,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,8,10,Unkown,2015,December,2015-12-22,Tuesday,03:57:37,3,None
1746,679132435750195208,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,10,10,Unkown,2015,December,2015-12-22,Tuesday,02:52:45,2,Louis
1747,679111216690831360,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,12,10,Unkown,2015,December,2015-12-22,Tuesday,01:28:25,1,officially
1748,679062614270468097,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,11,10,Unkown,2015,December,2015-12-21,Monday,22:15:18,22,Chompsky
1749,679047485189439488,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,9,10,Unkown,2015,December,2015-12-21,Monday,21:15:11,21,None
1750,679001094530465792,This is Rascal. He's paddling an imaginary canoe. 11/10 https://t.co/Ajquq6oGSg,11,10,Unkown,2015,December,2015-12-21,Monday,18:10:50,18,Rascal
1751,678991772295516161,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,12,10,Unkown,2015,December,2015-12-21,Monday,17:33:48,17,None
1752,678969228704284672,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,11,10,Unkown,2015,December,2015-12-21,Monday,16:04:13,16,Lola
1753,678800283649069056,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,12,10,pupper,2015,December,2015-12-21,Monday,04:52:53,4,None
1754,678798276842360832,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,7,10,Unkown,2015,December,2015-12-21,Monday,04:44:55,4,Linda
1755,678774928607469569,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,11,10,Unkown,2015,December,2015-12-21,Monday,03:12:08,3,Tug
1756,678767140346941444,This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz,8,10,Unkown,2015,December,2015-12-21,Monday,02:41:11,2,Mia
1757,678764513869611008,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",10,10,Unkown,2015,December,2015-12-21,Monday,02:30:45,2,Wilson
1758,678755239630127104,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,10,10,Unkown,2015,December,2015-12-21,Monday,01:53:54,1,Dash
1759,678740035362037760,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,6,10,Unkown,2015,December,2015-12-21,Monday,00:53:29,0,Tango
1760,678708137298427904,Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. 10/10 good luck pup https://t.co/sZy9Co74Bw,10,10,pupper,2015,December,2015-12-20,Sunday,22:46:44,22,None
1761,678675843183484930,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet https://t.co/a8SqCaSo2r,2,10,Unkown,2015,December,2015-12-20,Sunday,20:38:24,20,None
1762,678643457146150913,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,10,10,Unkown,2015,December,2015-12-20,Sunday,18:29:43,18,Grizz
1763,678446151570427904,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,10,10,Unkown,2015,December,2015-12-20,Sunday,05:25:42,5,None
1764,678424312106393600,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,2,10,Unkown,2015,December,2015-12-20,Sunday,03:58:55,3,Crystal
1765,678410210315247616,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,10,10,Unkown,2015,December,2015-12-20,Sunday,03:02:53,3,Jerome
1766,678399652199309312,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,12,10,Unkown,2015,December,2015-12-20,Sunday,02:20:55,2,None
1767,678396796259975168,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,12,10,Unkown,2015,December,2015-12-20,Sunday,02:09:34,2,None
1768,678389028614488064,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11,10,pupper,2015,December,2015-12-20,Sunday,01:38:42,1,Bella
1769,678380236862578688,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,10,10,Unkown,2015,December,2015-12-20,Sunday,01:03:46,1,Crumpet
1770,678341075375947776,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,12,10,pupper,2015,December,2015-12-19,Saturday,22:28:09,22,None
1771,678334497360859136,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,10,10,Unkown,2015,December,2015-12-19,Saturday,22:02:01,22,Rosie
1772,678278586130948096,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,10,10,pupper,2015,December,2015-12-19,Saturday,18:19:51,18,None
1773,678255464182861824,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,9,10,Unkown,2015,December,2015-12-19,Saturday,16:47:58,16,Jessifer
1774,678023323247357953,After getting lost in Reese's eyes for several minutes we're going to upgrade him to a 13/10,13,10,Unkown,2015,December,2015-12-19,Saturday,01:25:31,1,None
1775,678021115718029313,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,12,10,Unkown,2015,December,2015-12-19,Saturday,01:16:45,1,Reese
1776,677961670166224897,This is Izzy. She's showing off the dance moves she's been working on. 11/10 I guess hard work pays off https://t.co/4JS92YAxTi,11,10,Unkown,2015,December,2015-12-18,Friday,21:20:32,21,Izzy
1777,677918531514703872,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",10,10,Unkown,2015,December,2015-12-18,Friday,18:29:07,18,None
1778,677895101218201600,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,9,10,Unkown,2015,December,2015-12-18,Friday,16:56:01,16,None
1779,677716515794329600,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,144,120,Unkown,2015,December,2015-12-18,Friday,05:06:23,5,None
1780,677700003327029250,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,10,10,Unkown,2015,December,2015-12-18,Friday,04:00:46,4,Ralph
1781,677698403548192770,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,9,10,Unkown,2015,December,2015-12-18,Friday,03:54:25,3,Sadie
1782,677687604918272002,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,11,10,Unkown,2015,December,2015-12-18,Friday,03:11:30,3,None
1783,677673981332312066,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,9,10,Unkown,2015,December,2015-12-18,Friday,02:17:22,2,None
1784,677662372920729601,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH",12,10,Unkown,2015,December,2015-12-18,Friday,01:31:14,1,None
1785,677644091929329666,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,11,10,Unkown,2015,December,2015-12-18,Friday,00:18:36,0,a
1786,677573743309385728,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu,10,10,Unkown,2015,December,2015-12-17,Thursday,19:39:03,19,Sandy
1787,677565715327688705,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,6,10,Unkown,2015,December,2015-12-17,Thursday,19:07:09,19,None
1788,677557565589463040,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,10,10,pupper,2015,December,2015-12-17,Thursday,18:34:46,18,None
1789,677547928504967168,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,12,10,Unkown,2015,December,2015-12-17,Thursday,17:56:29,17,None
1790,677530072887205888,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,9,10,Unkown,2015,December,2015-12-17,Thursday,16:45:31,16,Axel
1791,677335745548390400,Downright inspiring 12/10 https://t.co/vSLtYBWHcQ,12,10,Unkown,2015,December,2015-12-17,Thursday,03:53:20,3,None
1792,677334615166730240,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,9,10,Unkown,2015,December,2015-12-17,Thursday,03:48:51,3,None
1793,677331501395156992,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,9,10,Unkown,2015,December,2015-12-17,Thursday,03:36:28,3,Humphrey
1794,677328882937298944,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,10,10,Unkown,2015,December,2015-12-17,Thursday,03:26:04,3,Derek
1795,677314812125323265,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",10,10,Unkown,2015,December,2015-12-17,Thursday,02:30:09,2,Tassy
1796,677301033169788928,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,5,10,Unkown,2015,December,2015-12-17,Thursday,01:35:24,1,Juckson
1797,677269281705472000,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,10,10,pupper,2015,December,2015-12-16,Wednesday,23:29:14,23,Unknown
1798,677228873407442944,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4,11,10,Unkown,2015,December,2015-12-16,Wednesday,20:48:40,20,Chuq
1799,677187300187611136,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,9,10,Unkown,2015,December,2015-12-16,Wednesday,18:03:28,18,None
1800,676975532580409345,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,11,10,Unkown,2015,December,2015-12-16,Wednesday,04:01:59,4,Cooper
1801,676957860086095872,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,10,10,Unkown,2015,December,2015-12-16,Wednesday,02:51:45,2,None
1802,676949632774234114,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,8,10,Unkown,2015,December,2015-12-16,Wednesday,02:19:04,2,Tyrus
1803,676948236477857792,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4,6,10,Unkown,2015,December,2015-12-16,Wednesday,02:13:31,2,Karl
1804,676946864479084545,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12,10,Unkown,2015,December,2015-12-16,Wednesday,02:08:04,2,None
1805,676942428000112642,Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a,9,10,Unkown,2015,December,2015-12-16,Wednesday,01:50:26,1,None
1806,676936541936185344,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,8,10,pupper,2015,December,2015-12-16,Wednesday,01:27:03,1,None
